IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,RATE_PER_100_N
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,528,COUNTRY,PUBLISHED,E.coli infections,Netherlands (Kingdom of the),6.16
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,566,COUNTRY,PUBLISHED,E.coli infections,Nigeria,77.19
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,578,COUNTRY,PUBLISHED,E.coli infections,Norway,5.87
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,586,COUNTRY,PUBLISHED,E.coli infections,Pakistan,86.21
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,608,COUNTRY,PUBLISHED,E.coli infections,Philippines,39.56
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,616,COUNTRY,PUBLISHED,E.coli infections,Poland,16.68
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,643,COUNTRY,PUBLISHED,E.coli infections,Russian Federation,73.08
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,682,COUNTRY,PUBLISHED,E.coli infections,Saudi Arabia,50.85
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,752,COUNTRY,PUBLISHED,E.coli infections,Sweden,7.36
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,756,COUNTRY,PUBLISHED,E.coli infections,Switzerland,9.45
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2017,YEAR,764,COUNTRY,PUBLISHED,E.coli infections,Thailand,41.72
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,528,COUNTRY,PUBLISHED,E.coli infections,Netherlands (Kingdom of the),7.61
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,586,COUNTRY,PUBLISHED,E.coli infections,Pakistan,83.51
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,604,COUNTRY,PUBLISHED,E.coli infections,Peru,76.67
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,608,COUNTRY,PUBLISHED,E.coli infections,Philippines,43.89
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,616,COUNTRY,PUBLISHED,E.coli infections,Poland,18.77
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,626,COUNTRY,PUBLISHED,E.coli infections,Timor-Leste,50.0
745F475AMR_INFECT_ECOLI,AMR_INFECT_ECOLI,745F475,AMR_INFECT_ECOLI,2022,YEAR,634,COUNTRY,PUBLISHED,E.coli infections,Qatar,43.31
